0.0069282,4138,123,33.794,33.794,0.00040405,72.404,72.404,0.00010396,102.66,102.66,0.0015914,111.68,115.93,4.2534
0.0069282,4205.6,124,35.655,35.655,1.3448e-06,73.162,73.162,0.00032375,103.24,103.24,0.00043409,112.27,116.47,4.1943
0.0069282,4273.7,125,33.671,33.672,0.00019452,64.543,64.544,0.00056144,101.17,101.17,0.0056286,112.86,117,4.1413
0.0069282,4342.3,126,33.481,33.481,4.6455e-05,56.935,56.935,0.00026238,101.15,101.15,0.00036536,113.43,117.52,4.0947
0.0069282,4411.5,127,35.677,35.677,0.00040576,72.372,72.371,0.00074588,103.39,103.39,0.0050545,113.99,118.05,4.0548
0.0069282,4481.3,128,33.499,33.499,0.00016956,76.287,76.287,3.4554e-05,96.021,96.017,0.0033386,114.54,118.56,4.0206
0.0069282,4551.6,129,34.311,34.311,1.8372e-05,71.761,71.761,0.00014106,99.172,99.172,0.00030578,115.08,119.08,3.993
0.0069282,4622.4,130,35.696,35.697,0.00028277,77.517,77.517,0.0003054,99.983,99.982,0.0013733,115.61,119.58,3.9708
0.0069282,4693.8,131,33.625,33.625,5.7409e-05,75.982,75.982,7.1978e-05,102.69,102.69,0.00093995,116.13,120.08,3.9542
0.0069282,4765.7,132,35.71,35.71,0.00033697,62.562,62.562,0.00010182,106.49,106.49,0.00045144,116.63,120.58,3.9431
0.0069282,4838.2,133,35.182,35.183,0.0012616,77.278,77.279,0.00045945,106.78,106.78,6.9133e-05,117.13,121.06,3.9365
0.0069282,4911.2,134,35.272,35.273,0.00081105,77.73,77.73,5.6137e-05,105.58,105.58,1.167e-05,117.61,121.55,3.9353
0.0069282,4984.8,135,34.464,34.465,0.00022321,60.086,60.086,0.00034005,107.62,107.62,0.0007674,118.08,122.02,3.9369
0.0069282,5058.9,136,35.199,35.2,0.00072644,76.092,76.093,0.00086179,103.14,103.14,0.00019659,118.54,122.49,3.9434
0.0069282,5133.6,137,33.908,33.907,0.00019937,54.288,54.288,5.7983e-06,106.94,106.94,0.0014351,119,122.95,3.9527
