0.006,15524,256,120.36,120.36,0.0021273
0.006,15645,257,119.39,119.39,0.00096367
0.006,15767,258,118.04,118.03,0.0082888
0.006,15890,259,118.39,118.4,0.0031703
0.006,16012,260,118.19,118.18,0.0021129
0.006,16136,261,119.43,119.43,0.00047817
0.006,16260,262,121.24,121.24,0.0036667
0.006,16384,263,121.57,121.57,0.0022359
0.006,16509,264,121.63,121.63,0.00039981
0.006,16634,265,121.56,121.57,0.0020031
0.006,16760,266,119.61,119.61,0.00096987
0.006,16886,267,118.67,118.67,0.0024465
0.006,17013,268,117.97,117.98,0.0046724
0.006,17140,269,118.04,118.03,0.002177
0.006,17268,270,121.56,121.57,0.0021593
0.006,17396,271,119.85,119.84,0.0050759
0.006,17525,272,121.57,121.57,0.0013282
0.006,17654,273,121.24,121.24,3.3654e-06
0.006,17783,274,118.53,118.52,0.0022944
0.006,17913,275,120.11,120.11,0.0011539
0.006,18044,276,122.26,122.26,0.0005886
0.006,18175,277,118.52,118.52,0.0009439
0.006,18306,278,120.87,120.87,0.0035193
0.006,18438,279,120.93,120.93,0.00070805
0.006,18571,280,122.62,122.62,0.00041365
0.006,18704,281,118.28,118.28,0.0047837
0.006,18837,282,119.19,119.19,0.00052924
0.006,18971,283,121.91,121.9,0.00053207
0.006,19105,284,123.01,123.01,0.00085976
0.006,19240,285,118.49,118.49,0.0033798
0.006,19375,286,123.01,123.01,0.0074616
0.006,19511,287,118.28,118.28,0.00039509
0.006,19647,288,117.91,117.91,0.00019274
0.006,19784,289,119.19,119.19,0.00085981
0.006,19921,290,123.42,123.41,0.0046811
0.006,20058,291,121.91,121.9,0.00074425
0.006,20197,292,120.1,120.09,0.0017705
0.006,20335,293,119.39,119.39,0.0016183
0.006,20474,294,121.77,121.76,0.0091837
0.006,20614,295,119,119,0.0030043
0.006,20754,296,123.41,123.41,0.0027919
0.006,20894,297,119.19,119.19,0.00095972
0.006,21035,298,123.71,123.71,0.0020936
0.006,21176,299,121.78,121.78,0.0020091
0.006,21318,300,123.72,123.72,0.0055172
0.006,21461,301,120.17,120.17,0.0016363
