0.0077942,9531.4,176,49.794,49.794,1.816e-05,96.619,96.619,0.00015926,141.75,157.22,15.471
0.0077942,9640.1,177,51.11,51.11,0.00028295,73.771,73.771,0.00028118,142,157.22,15.217
0.0077942,9749.3,178,50.936,50.936,1.0904e-05,97.883,97.883,7.3013e-05,142.25,157.22,14.967
0.0077942,9859.1,179,45.925,45.925,4.7804e-05,77.908,77.908,0.00030054,142.5,157.22,14.72
0.0077942,9969.6,180,47.148,47.148,7.1262e-05,76.096,76.096,0.00016601,142.74,157.22,14.478
0.0077942,10081,181,49.331,49.331,1.5838e-05,97.269,97.269,5.8126e-05,142.98,157.22,14.239
0.0077942,10192,182,46.395,46.395,1.0577e-05,99.103,99.103,0.00032323,143.21,157.22,14.003
0.0077942,10305,183,51.181,51.181,5.0102e-05,80.49,80.491,0.00025168,143.45,157.22,13.771
0.0077942,10418,184,46.112,46.112,9.8949e-06,97.801,97.801,0.00031978,143.67,157.22,13.543
0.0077942,10531,185,48.502,48.502,2.6629e-05,84.482,84.481,0.00025482,143.9,157.22,13.317
0.0077942,10645,186,51.211,51.211,0.00028222,99.342,99.341,0.0015664,144.12,157.22,13.096
0.0077942,10760,187,49.563,49.563,4.6145e-05,99.747,99.747,0.00018193,144.34,157.22,12.877
0.0077942,10875,188,47.058,47.058,3.2553e-05,99.462,99.462,2.4428e-05,144.56,157.22,12.662
0.0077942,10991,189,45.879,45.879,5.5666e-05,98.06,98.06,0.00032342,144.77,157.22,12.45
0.0077942,11108,190,51.251,51.251,0.00028192,75.837,75.837,1.1614e-05,144.98,157.22,12.241
0.0077942,11225,191,46.31,46.31,3.4334e-05,82.052,82.052,0.00037473,145.18,157.22,12.035
0.0077942,11343,192,50.519,50.519,3.5606e-05,98.227,98.226,0.00014073,145.39,157.22,11.832
0.0077942,11462,193,48.912,48.912,2.1778e-05,99.004,99.003,0.00076489,145.59,157.22,11.632
0.0077942,11581,194,46.182,46.182,6.232e-06,69.881,69.881,0.0001214,145.78,157.22,11.435
0.0077942,11700,195,45.916,45.916,0.0002547,71.285,71.285,5.0304e-06,145.98,157.22,11.24
0.0077942,11821,196,46.495,46.495,8.5328e-05,93.18,93.179,0.00020873,146.17,157.22,11.049
0.0077942,11942,197,51.315,51.316,0.00028143,100.97,100.97,9.7322e-07,146.36,157.22,10.86
0.0077942,12063,198,49.126,49.126,0.00025941,71.356,71.355,0.00023156,146.54,157.22,10.674
0.0077942,12185,199,49.131,49.131,1.6772e-05,86.857,86.857,0.00017286,146.73,157.22,10.491
0.0077942,12308,200,50.774,50.774,4.9164e-05,71.358,71.358,0.00027305,146.91,157.22,10.311
0.0077942,12432,201,50.78,50.78,2.6362e-06,95.416,95.415,0.00031598,147.08,157.22,10.133
0.0077942,12556,202,47.823,47.823,0.00010275,92.939,92.94,0.00098,147.26,157.22,9.957
0.0077942,12680,203,50.056,50.056,0.00023023,93.395,93.395,5.9704e-05,147.43,157.22,9.784
0.0077942,12805,204,45.946,45.946,0.00022971,81.408,81.407,6.8728e-05,147.6,157.22,9.6135
0.0077942,12931,205,51.381,51.381,0.00028092,101.82,101.82,0.00048719,147.77,157.22,9.4453
0.0077942,13058,206,49.358,49.358,3.9545e-05,100.16,100.16,9.7515e-05,147.94,157.22,9.2795
0.0077942,13185,207,46.258,46.258,5.6143e-05,77.592,77.592,0.00041588,148.1,157.22,9.1161
0.0077942,13312,208,45.965,45.966,0.00023036,70.463,70.463,0.00032447,148.26,157.22,8.9549
0.0077942,13441,209,46.119,46.119,2.0191e-05,95.673,95.673,0.00016476,148.42,157.22,8.796
